batch_id,GRU|11,GRU|22,GRU|33,TRANSFORMER|11,TRANSFORMER|22,TRANSFORMER|33,LSTM|11,LSTM|22,LSTM|33,LOGISTIC REGRESSION|11,LOGISTIC REGRESSION|22,LOGISTIC REGRESSION|33,ADWIN|-1,DDM|-1,KSWIN|-1
433,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
434,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
435,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
436,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
437,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
438,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
439,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
440,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
441,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
442,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
443,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
444,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
445,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
446,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
447,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
448,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
449,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
450,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
451,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
452,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
453,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
454,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
455,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
456,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
457,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
458,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
459,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
460,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
461,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
462,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
463,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
464,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
465,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
466,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
467,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
468,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
469,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
470,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
471,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
472,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
473,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
474,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
475,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
476,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
477,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.96,0.96
478,0.92,0.96,0.96,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.94,0.94,0.94
479,0.98,0.98,0.98,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.9,0.9,0.9
480,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
481,0.92,0.92,0.92,0.92,0.94,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.94,0.94,0.94
482,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
483,0.98,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98,0.98
484,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
485,0.86,0.9,0.9,0.9,0.94,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.94,0.94,0.94
486,0.96,0.96,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98,0.98
487,0.96,0.96,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98,0.98
488,0.94,0.98,0.98,0.94,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,1.0,1.0,1.0
489,0.9,0.92,0.92,0.9,0.94,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.94,0.94,0.94
490,0.92,0.96,0.96,0.9,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98,0.98
491,0.88,0.96,0.96,0.88,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98,0.98
492,0.9,0.92,0.92,0.9,0.94,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.94,0.94,0.94
493,0.9,0.96,0.96,0.92,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1.0,1.0,1.0
494,0.94,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
495,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
496,0.92,0.92,0.92,0.92,1.0,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1.0,1.0,1.0
497,0.94,0.98,0.98,0.96,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.9,0.9,0.9
498,0.94,0.96,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
499,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
500,0.94,0.96,0.96,0.94,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98
501,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.9,0.94,0.94
502,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.88
503,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
504,0.98,0.98,0.98,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,1.0,1.0
505,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
506,0.94,0.94,0.94,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.96
507,0.98,0.98,0.98,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.94,0.94
508,0.92,0.96,0.96,0.94,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.9,0.92,0.92
509,0.94,0.94,0.94,0.94,1.0,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1.0,1.0
510,0.96,0.94,0.94,0.96,0.88,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.88,0.88
511,0.98,0.98,0.98,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.94,0.94
512,0.92,0.94,0.94,0.94,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.92,0.92,0.92
513,0.92,0.92,0.92,0.92,0.98,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.9,0.98,0.98
514,0.96,0.94,0.94,0.96,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.96
515,0.96,0.98,0.98,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.94,0.94
516,0.96,0.98,0.98,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.92,0.92
517,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
518,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
519,0.92,0.94,0.94,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.96
520,0.92,0.92,0.92,0.92,0.94,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.94,0.94
521,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
522,0.84,0.88,0.88,0.86,0.98,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.86,0.98,0.98
523,0.9,0.9,0.9,0.9,0.94,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.94,0.94
524,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
525,0.88,0.92,0.92,0.88,0.94,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.88,0.94,0.94
526,0.96,0.96,0.96,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1.0,1.0
527,0.92,0.94,0.94,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.96
528,0.96,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.98,0.98
529,0.94,0.94,0.94,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.98,0.98
530,0.9,0.96,0.9,0.9,0.98,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.98,0.98
531,0.98,0.98,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98
532,1.0,1.0,1.0,0.98,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.96,0.96
533,0.94,0.94,0.96,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.94,0.92,0.92
534,0.88,0.9,0.94,0.96,0.82,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.82,0.82
535,0.96,0.96,0.96,0.98,0.86,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.86,0.86
536,0.94,0.94,0.94,0.94,0.88,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.88,0.88
537,0.98,0.98,0.98,0.98,0.86,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.86,0.86
538,0.88,0.9,0.72,0.88,0.82,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.88,0.9,0.82
539,0.96,0.96,0.92,0.96,0.88,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.96,0.92,0.88
540,0.96,0.96,0.94,0.96,0.88,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.98,0.88
541,0.96,0.96,0.98,0.96,0.86,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,1.0,0.86
542,0.98,0.98,0.98,0.98,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.88
543,0.98,0.98,0.94,0.98,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.98,0.92,0.92
544,0.98,0.98,0.96,0.94,0.88,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.94,0.96,0.88
545,0.96,0.94,0.92,0.94,0.82,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.94,0.94,0.82
546,1.0,1.0,0.98,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.98,0.92
547,0.98,0.98,0.92,0.98,0.96,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.98,0.96
548,0.96,0.96,0.98,0.9,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,1.0,1.0,0.88
549,1.0,1.0,0.96,0.94,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.9
550,0.98,0.98,0.98,0.96,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.96,0.88
551,1.0,1.0,0.98,0.96,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.94,0.98,0.94
552,0.94,0.94,0.94,0.9,0.88,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.9,0.94,0.88
553,0.98,0.98,0.98,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.92
554,0.98,1.0,0.94,0.98,0.82,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.98,0.98,0.82
555,0.92,0.92,0.92,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.9
556,0.94,0.94,0.94,0.94,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.92,0.94,0.92
557,0.96,0.96,0.98,0.9,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.96,0.88
558,1.0,1.0,0.98,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.92
559,0.98,0.98,0.96,0.96,0.82,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98,0.82
560,0.94,0.94,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.88,0.92,0.86
561,0.96,0.96,0.96,0.94,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.9
562,0.96,0.96,0.92,0.9,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.96,0.96,0.9
563,0.98,0.98,0.94,0.96,0.9,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.98,0.98,0.9
564,0.92,0.92,0.98,0.94,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.9,0.94,0.9
565,0.98,0.98,0.94,0.94,0.88,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.98,0.98,0.88
566,0.98,0.98,0.92,0.9,0.94,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.94,0.94
567,0.98,1.0,0.96,0.94,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.94,0.94,0.94
568,0.96,0.98,0.98,0.96,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.96,0.88
569,0.98,0.96,0.96,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98,0.94
570,0.94,0.96,0.92,0.88,0.88,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.94,0.88
571,0.96,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.96,0.98
572,0.96,0.96,0.94,0.92,0.82,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.82
573,0.96,0.96,0.92,0.92,0.88,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.94,0.88
574,0.96,0.96,0.98,0.96,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.96,0.92
575,0.92,0.92,0.98,0.88,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.92,0.92,0.92
576,0.9,0.92,0.96,0.86,0.86,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.9,0.92,0.86
577,1.0,1.0,0.96,0.96,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1.0,1.0,0.9
578,1.0,1.0,0.96,0.96,0.88,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1.0,1.0,0.88
579,0.94,0.94,0.94,0.92,0.9,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.9
580,0.94,0.94,0.96,0.9,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.94,0.94,0.92
581,0.98,0.98,1.0,0.98,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98,0.94
582,0.98,0.96,0.96,0.96,0.82,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98,0.82
583,0.92,0.94,1.0,0.9,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.92,0.92
584,0.82,0.84,0.9,0.82,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.82,0.82,1.0
585,0.78,0.78,0.84,0.76,0.88,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.78,0.78,0.88
586,0.7,0.68,0.7,0.68,0.84,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.68,0.68,0.84
587,0.86,0.84,0.86,0.84,0.92,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.84,0.84,0.92
588,0.84,0.82,0.94,0.84,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.82,0.82,0.94
589,0.86,0.86,0.86,0.82,0.94,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.84,0.86,0.94
590,0.82,0.82,0.88,0.82,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.8,0.82,0.88
591,0.88,0.86,0.96,0.86,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.86,0.86,0.96
592,0.84,0.76,0.92,0.92,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.82,0.82,0.9
593,0.84,0.84,0.92,0.94,0.98,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.84,0.84,0.98
