dataset,model,seed,threshold,mean_lead_time,median_lead_time,std_lead_time,detection_coverage,missed_drift_rate,batch_far,event_far,alert_episodes,false_alert_episodes,drift_events,detected_events,eligible_batches,false_batch_alerts,lead_time_sum,evaluated_batches,total_adaptations,adaptations_per_100_batches,false_adaptations,true_event_related_adaptations,adaptation_precision
synth_sea_gradual,TRANSFORMER,11,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.2,0.0,0.0,0.0,0.0,1.0,0.9724770642201835,1.0,1,1,2,0,109,106,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.25,0.0,0.0,0.0,0.0,1.0,0.8256880733944955,1.0,1,1,2,0,109,90,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.3,0.0,0.0,0.0,0.0,1.0,0.6972477064220184,1.0,3,3,2,0,109,76,0,119,3,2.5210084033613445,3,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.35,0.0,0.0,0.0,0.0,1.0,0.48623853211009177,1.0,3,3,2,0,109,53,0,119,3,2.5210084033613445,3,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.39999999999999997,1.0,1.0,0.0,0.5,0.5,0.21100917431192662,0.8571428571428571,7,6,2,1,109,23,1,119,7,5.882352941176471,6,1,0.14285714285714285
synth_sea_gradual,TRANSFORMER,22,0.44999999999999996,1.0,1.0,0.0,0.5,0.5,0.045871559633027525,0.8333333333333334,6,5,2,1,109,5,1,119,6,5.042016806722689,5,1,0.16666666666666666
synth_sea_gradual,TRANSFORMER,22,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.5499999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,22,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.2,0.0,0.0,0.0,0.0,1.0,0.9541284403669725,1.0,1,1,2,0,109,104,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.25,0.0,0.0,0.0,0.0,1.0,0.8807339449541285,1.0,1,1,2,0,109,96,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.3,0.0,0.0,0.0,0.0,1.0,0.6238532110091743,1.0,1,1,2,0,109,68,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.35,1.0,1.0,0.0,0.5,0.5,0.3211009174311927,0.8571428571428571,7,6,2,1,109,35,1,119,7,5.882352941176471,6,1,0.14285714285714285
synth_sea_gradual,TRANSFORMER,33,0.39999999999999997,2.0,2.0,1.0,1.0,0.0,0.05504587155963303,0.7142857142857143,7,5,2,2,109,6,4,119,7,5.882352941176471,5,2,0.2857142857142857
synth_sea_gradual,TRANSFORMER,33,0.44999999999999996,1.0,1.0,0.0,0.5,0.5,0.03669724770642202,0.8,5,4,2,1,109,4,1,119,5,4.201680672268908,4,1,0.2
synth_sea_gradual,TRANSFORMER,33,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.009174311926605505,1.0,1,1,2,0,109,1,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.5499999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,33,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,11,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,11,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,11,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,11,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,11,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,11,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,11,0.35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,11,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,11,0.44999999999999996,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,11,0.49999999999999994,1.0,1.0,0.0,0.5,0.5,0.21100917431192662,0.8571428571428571,7,6,2,1,109,23,1,119,7,5.882352941176471,6,1,0.14285714285714285
synth_sea_gradual,LSTM,11,0.5499999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,11,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,11,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,11,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,11,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,11,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,11,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,11,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,11,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,22,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,22,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,22,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,22,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,22,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,22,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,22,0.35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,22,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,22,0.44999999999999996,0.0,0.0,0.0,0.0,1.0,0.981651376146789,1.0,1,1,2,0,109,107,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,22,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.05504587155963303,1.0,3,3,2,0,109,6,0,119,3,2.5210084033613445,3,0,0.0
synth_sea_gradual,LSTM,22,0.5499999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,22,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,22,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,22,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,22,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,22,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,22,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,22,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,22,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,33,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,33,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,33,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,33,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,33,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,33,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,33,0.35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,33,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,33,0.44999999999999996,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,33,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.981651376146789,1.0,1,1,2,0,109,107,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LSTM,33,0.5499999999999999,0.0,0.0,0.0,0.0,1.0,0.03669724770642202,1.0,3,3,2,0,109,4,0,119,3,2.5210084033613445,3,0,0.0
synth_sea_gradual,LSTM,33,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,33,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,33,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,33,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,33,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,33,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,33,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LSTM,33,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.3,0.0,0.0,0.0,0.0,1.0,0.9541284403669725,1.0,1,1,2,0,109,104,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.35,0.0,0.0,0.0,0.0,1.0,0.8990825688073395,1.0,1,1,2,0,109,98,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,0.7889908256880734,1.0,1,1,2,0,109,86,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.44999999999999996,0.0,0.0,0.0,0.0,1.0,0.6605504587155964,1.0,1,1,2,0,109,72,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.5688073394495413,1.0,2,2,2,0,109,62,0,119,2,1.680672268907563,2,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.5499999999999999,5.0,5.0,0.0,0.5,0.5,0.3761467889908257,0.8333333333333334,6,5,2,1,109,41,5,119,6,5.042016806722689,5,1,0.16666666666666666
synth_sea_gradual,LOGISTIC REGRESSION,11,0.6,5.0,5.0,0.0,0.5,0.5,0.1743119266055046,0.9,10,9,2,1,109,19,5,119,10,8.403361344537815,9,1,0.1
synth_sea_gradual,LOGISTIC REGRESSION,11,0.65,0.0,0.0,0.0,0.0,1.0,0.11009174311926606,1.0,9,9,2,0,109,12,0,119,9,7.563025210084033,9,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.7,0.0,0.0,0.0,0.0,1.0,0.07339449541284404,1.0,6,6,2,0,109,8,0,119,6,5.042016806722689,6,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.75,0.0,0.0,0.0,0.0,1.0,0.009174311926605505,1.0,1,1,2,0,109,1,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,11,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.3,0.0,0.0,0.0,0.0,1.0,0.9541284403669725,1.0,1,1,2,0,109,104,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.35,0.0,0.0,0.0,0.0,1.0,0.8990825688073395,1.0,1,1,2,0,109,98,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,0.7889908256880734,1.0,1,1,2,0,109,86,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.44999999999999996,0.0,0.0,0.0,0.0,1.0,0.6605504587155964,1.0,1,1,2,0,109,72,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.5688073394495413,1.0,2,2,2,0,109,62,0,119,2,1.680672268907563,2,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.5499999999999999,5.0,5.0,0.0,0.5,0.5,0.3761467889908257,0.8333333333333334,6,5,2,1,109,41,5,119,6,5.042016806722689,5,1,0.16666666666666666
synth_sea_gradual,LOGISTIC REGRESSION,22,0.6,5.0,5.0,0.0,0.5,0.5,0.1743119266055046,0.9,10,9,2,1,109,19,5,119,10,8.403361344537815,9,1,0.1
synth_sea_gradual,LOGISTIC REGRESSION,22,0.65,0.0,0.0,0.0,0.0,1.0,0.11009174311926606,1.0,9,9,2,0,109,12,0,119,9,7.563025210084033,9,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.7,0.0,0.0,0.0,0.0,1.0,0.07339449541284404,1.0,6,6,2,0,109,8,0,119,6,5.042016806722689,6,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.75,0.0,0.0,0.0,0.0,1.0,0.009174311926605505,1.0,1,1,2,0,109,1,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,22,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,33,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,33,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,33,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,33,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,33,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,33,0.3,0.0,0.0,0.0,0.0,1.0,0.9541284403669725,1.0,1,1,2,0,109,104,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,33,0.35,0.0,0.0,0.0,0.0,1.0,0.8990825688073395,1.0,1,1,2,0,109,98,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,33,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,0.7889908256880734,1.0,1,1,2,0,109,86,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,33,0.44999999999999996,0.0,0.0,0.0,0.0,1.0,0.6605504587155964,1.0,1,1,2,0,109,72,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,33,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.5688073394495413,1.0,2,2,2,0,109,62,0,119,2,1.680672268907563,2,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,33,0.5499999999999999,5.0,5.0,0.0,0.5,0.5,0.3761467889908257,0.8333333333333334,6,5,2,1,109,41,5,119,6,5.042016806722689,5,1,0.16666666666666666
synth_sea_gradual,LOGISTIC REGRESSION,33,0.6,5.0,5.0,0.0,0.5,0.5,0.1743119266055046,0.9,10,9,2,1,109,19,5,119,10,8.403361344537815,9,1,0.1
synth_sea_gradual,LOGISTIC REGRESSION,33,0.65,0.0,0.0,0.0,0.0,1.0,0.11009174311926606,1.0,9,9,2,0,109,12,0,119,9,7.563025210084033,9,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,33,0.7,0.0,0.0,0.0,0.0,1.0,0.07339449541284404,1.0,6,6,2,0,109,8,0,119,6,5.042016806722689,6,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,33,0.75,0.0,0.0,0.0,0.0,1.0,0.009174311926605505,1.0,1,1,2,0,109,1,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,LOGISTIC REGRESSION,33,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
